,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,feature_weight_sum
PLF_561_00098623,0.03701353818178177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009891188703477383,0.0,0.0,0.0,0.0,0.03718831017613411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009796078316867352,0.0,0.0,0.0,0.0,0.08566248416900635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007899832911789417,0.0,0.0,0.0,0.0,0.06722439080476761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911051593720913,0.0,0.0,0.0,0.0,0.05817215144634247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010430935770273209,0.0,0.0,0.0,0.0,0.0,0.047187868505716324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012583148665726185,0.0,0.0,0.0,0.0,0.05714421719312668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011213448829948902,0.0,0.0,0.0,0.0,0.025598816573619843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026965492870658636,0.0,0.0,0.0,0.0,0.055790975689888,0.0,0.0,0.0,0.0,0.0,0.005257569719105959,0.0,0.0,0.006271667778491974,0.0,0.0,0.0,0.0,0.040983714163303375,0.006961730774492025,0.0,0.0,0.0,0.005945436656475067,0.0,0.0,0.0,0.010295946151018143,0.0,0.0,0.0,0.0,0.03359868749976158,0.0,0.0,0.0,0.0,0.026557596400380135,0.0,0.0,0.0,0.014774399809539318,0.0,0.0,0.0,0.0,0.05622980743646622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009704796597361565,0.0,0.0,0.0,0.0,0.03254612162709236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009449628181755543,0.0,0.0,0.0,0.0,0.06905123591423035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008485131897032261,0.0,0.0,0.0,0.0,0.0,0.01261553168296814,0.0,0.0,0.0,0.0,0.01221022941172123,0.007563610095530748,0.0,0.0,0.007170483004301786,0.0,0.0,0.0,0.0,0.9202777759637684
PLF_561_00014654,0.0,0.005731734447181225,0.0,0.0029157977551221848,0.006240141578018665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556746244430542,0.014191304333508015,0.006364600267261267,0.005949786398559809,0.0,0.0033468580804765224,0.0,0.0,0.0,0.0,0.0,0.001967496471479535,0.0,0.0,0.14005525410175323,0.015466595068573952,0.0,0.0035165504086762667,0.0,0.0054072909988462925,0.0,0.0,0.0,0.0,0.0,0.0012141922488808632,0.0,0.0,0.06368942558765411,0.005290268454700708,0.008321534842252731,0.00412935484200716,0.0,0.005109128076583147,0.0,0.0,0.0,0.0,0.0,0.00440348731353879,0.0,0.0,0.0,0.0015736008062958717,0.007188099902123213,0.005670756101608276,0.0,0.0038382047787308693,0.0,0.0,0.0,0.0,0.0008399501093663275,0.0,0.0,0.0,0.05303070321679115,0.010540549643337727,0.006923128850758076,0.0035524957347661257,0.0,0.005139866843819618,0.0,0.0,0.0,0.0,0.0,0.0,0.0373275987803936,0.0,0.0,0.011010800488293171,0.0,0.004336963407695293,0.0,0.002999749267473817,0.00511412788182497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03184589743614197,0.010179905220866203,0.0,0.00428584311157465,0.0,0.00636394415050745,0.0,0.0,0.0,0.0,0.0,0.00366387446410954,0.0,0.0,0.0,0.0005963969742879272,0.004301709588617086,0.003796826582401991,0.0,0.002564110094681382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03265296667814255,0.007278371136635542,0.0,0.00432994170114398,0.0,0.0028097652830183506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354605823755264,0.008755036629736423,0.008053991012275219,0.0032841023057699203,0.0,0.0026230127550661564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046991584822535515,0.0,0.004359463229775429,0.0,0.00406888360157609,0.0,0.0,0.0,0.0,0.0,0.004645602311939001,0.0,0.0,0.05887322872877121,0.001067784964106977,0.0,0.007042499724775553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003839647164568305,0.0,0.0,0.06234908476471901,0.0007853273418731987,0.006155703216791153,0.003406166797503829,0.0,0.005824689287692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022243285551667213,0.01572713628411293,0.0,0.004500191658735275,0.0,0.0028409503865987062,0.0,0.0,0.0,0.0,0.0,0.003662650240585208,0.0,0.0,0.0,0.014460966922342777,0.9094490335555747
PLF_561_00009167,0.0063516125082969666,0.0,0.0,0.0,0.0,0.0,0.0,0.036293476819992065,0.0,0.0,0.0,0.015455299988389015,0.0,0.0,0.04186850041151047,0.0,0.0,0.0,0.0,0.0,0.0,0.02095014601945877,0.0,0.0,0.0,0.0,0.0,0.0,0.06155693531036377,0.0,0.0,0.0,0.0,0.0,0.0,0.006204712204635143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475941136479378,0.0,0.0,0.0,0.004271223209798336,0.0,0.0,0.030693110078573227,1.4997761354607064e-05,0.0,0.0,0.0,0.0,0.0,0.038454633206129074,0.0,0.0,0.0,0.0007260836428031325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189225986599922,0.0,0.0,0.0,0.0,0.0,0.0,0.03338056430220604,0.0,0.0,0.0,0.0,0.0,0.0,0.018713703379034996,0.0,0.0,0.0,0.0,0.0,0.0,0.018794720992445946,0.0,0.0,0.0,0.0,0.0,0.0,0.058971039950847626,0.0,0.0,0.0,0.0019497554749250412,0.0,0.0,0.0,0.0,0.0,0.0,0.001159343053586781,0.0,0.0,0.1116357371211052,0.0,0.0,0.0,0.004922064486891031,0.0,0.0,0.0,0.0,0.006238448433578014,0.002571958350017667,0.0,0.0,0.0,0.02678958885371685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02215111255645752,0.0,0.0,0.0,0.0009334564674645662,0.0,0.0,0.01865801028907299,0.0,0.0,8.221919415518641e-05,0.0,0.0,0.0,0.0321439690887928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03192467987537384,0.0,0.0,0.0,0.0,0.0,0.0,0.023999525234103203,0.0,0.0,0.005496444180607796,0.0,0.0,0.0,0.036069124937057495,0.0,0.0,0.0,0.0,0.0,0.0,0.024974774569272995,0.0,0.0,0.0,0.0,0.0,0.0006130788824521005,0.05166604742407799,0.0,0.0,0.0,0.0,0.0,0.0,0.9033317694893412
PLF_561_00019473,0.0,0.0,0.0001841693592723459,0.0,0.001381345558911562,0.00241010426543653,0.0,0.0020375745370984077,0.00046812774962745607,3.877665221807547e-05,0.042949143797159195,0.009240496903657913,0.0,0.0,0.00039749505231156945,0.0,0.0,0.0,0.0,0.0,0.0026506390422582626,0.00022539120982401073,0.0019494349835440516,9.907795174513012e-05,0.047003503888845444,0.002000333508476615,0.0,0.0,0.0010320539586246014,0.0,0.0,0.0004536112828645855,0.0,6.991013651713729e-05,0.0,0.0008488756138831377,0.0,0.0007409238023683429,0.04629373922944069,0.004106568638235331,0.0,0.0,0.001623373944312334,0.0,0.0010147903813049197,0.0,0.0,0.0,0.0002538416301831603,0.0001977213250938803,0.0,0.0,0.03806615248322487,0.004350434988737106,0.0,0.0,0.0004993936163373291,1.4225245195120806e-06,0.00011068263120250776,0.0,0.00048567866906523705,0.0011668208753690124,0.00024967078934423625,0.00022616457135882229,0.0043355789966881275,0.0,0.04925740510225296,0.002465847646817565,0.0,0.0,0.001304921810515225,0.0,0.0010225721634924412,0.0,0.00020661437883973122,0.004430282395333052,0.0,0.0001844021608121693,0.000554828904569149,0.002683318220078945,0.06154153496026993,0.005539929959923029,0.0,0.0,0.0008311899146065116,0.0,0.0,0.018013184890151024,0.0013536177575588226,0.0,0.0,0.00012281854287721217,0.004512130748480558,0.00015284723485819995,0.04571138694882393,0.009866715408861637,0.0,0.0,0.0,0.0,0.0,0.0,0.0007222837302833796,0.0,0.0,0.0005496218800544739,0.0,0.0021145709324628115,0.053084615617990494,0.006413028109818697,0.0,0.0,0.00022394991538021713,0.0,0.0,0.0,0.0,0.0,0.0,0.00019073946168646216,0.00034528845571912825,6.158006726764143e-05,0.04277915135025978,0.00812405813485384,0.0,0.0,0.00023859816428739578,0.0,0.0,0.0,0.0007524011889472604,0.0,0.0,6.322781700873747e-05,0.0009119330788962543,0.0004585917922668159,0.03650980070233345,0.0038096739444881678,0.0,0.0,0.000348218105500564,0.0,0.0003177609178237617,0.0,0.0018298763316124678,0.0,0.0,7.401587936328724e-05,0.00022759147395845503,0.00022174221521709114,0.046380236744880676,0.008940301835536957,0.0,0.0,0.0006229864084161818,0.0026365250814706087,0.0,0.0016254890942946076,0.0,0.0001759075530571863,0.0,0.0017772366991266608,0.0,0.00015640656056348234,0.04938335716724396,0.005943839438259602,0.0,0.0,0.0021666984539479017,0.0,0.0,0.0003491234383545816,0.0,0.00015548231021966785,0.0,0.0008801415096968412,0.0014317483874037862,0.0,0.046322088688611984,0.005629159044474363,0.0,0.0,0.0008367715054191649,0.0,0.0,0.0008539499249309301,0.002798678120598197,0.0001088214703486301,0.004077935125678778,0.00019777193665504456,0.00027607311494648457,0.0006819411064498127,0.0560416579246521,0.007414361461997032,0.0,0.0,0.0,7.996177737368271e-05,0.0,0.003916257992386818,0.0006491842214018106,0.0,0.0,6.392797513399273e-05,0.0002675523282960057,0.0,0.039282701909542084,0.006456796079874039,0.0,0.0,0.8878719653569078
PLF_561_00022754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11450926214456558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536827355623245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09606277197599411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012849076883867383,0.0,0.09952632337808609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012639861088246107,0.09159576892852783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08609120547771454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09567254036664963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050748493522405624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903201878070831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285358339548111,0.0,0.0,0.0,0.8583354911534116
PLF_561_00077715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04771687835454941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05032363161444664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054717257618904114,0.006438716780394316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04296601563692093,0.0036568997893482447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005442120134830475,0.044022075831890106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04549037665128708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04520845040678978,0.004527545068413019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039465874433517456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045073967427015305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04299788922071457,0.0034326903987675905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04042613506317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04080548882484436,0.002917966805398464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043709125369787216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005276971030980349,0.042487356811761856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048492152243852615,0.0,0.0,0.0,0.0,0.0,0.7055955855175853
